0->1,1->2,2->3,3->4,4->5
0.06628226011,0.09477102623,0.1016919077,0.1473998699,0.1389990673
0.4107489141,0.7665021294,0.2804405606,1.214774847,0.4690028719
1.439342507,3.446811331,1.049799487,2.891146246,1.188689439
2.805696503,0.9323496497,1.688570256,1.397335532,1.712665878
0.7863593562,0.09510544391,0.8224087263,0.5433131758,1.562989884
0.3050687638,0.2033289089,0.1660782147,0.07026402128,0.2949893309
1.227791573,0.5580611813,0.2845399769,1.481313199,0.302677965
2.039498794,1.332217627,0.6292429313,2.491631642,1.666306589
