Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
1,0.4,-0.8818079619536631,0.049649340988572765,-0.9383257961765538,-0.9966844189100542,2.7401320385481848e-05,-0.00740127452208429,0.00740127452208429,0.00740127452208429,-0.00740127452208429,0.00740127452208429,0.00740127452208429,0.00740127452208429,0.00740127452208429
2,0.4,-0.883752646482617,0.09746644262768567,-0.9402569175103498,-0.9994797354331332,3.341629747130034e-07,-0.0007830900926821182,0.014019458951486461,0.014019458951486461,-0.014019458951486461,0.0007830900926821182,0.014019458951486461,0.0007830900926821182,0.0007830900926821182
3,0.4,-0.8568046593202343,0.05443219980565184,-0.9122374379304945,-0.9936563670984468,0.0001197720426792748,-0.015473189789839921,-0.0006706407456713408,-0.0006706407456713408,0.0006706407456713408,-0.013907009604475683,0.028709558648644263,0.015473189789839921,-0.013907009604475683
4,0.4,-0.8603242439825283,0.051176739219827905,-0.9159740337153146,-0.9953072173143482,0.0003619194341228406,-0.011664626704347536,-0.0044792038311637266,-0.0044792038311637266,-0.003137922339821045,-0.017715572689968068,0.03251812173413665,0.011664626704347536,-0.010098446518983298
5,0.4,-0.8939456326657255,0.07289619904293954,-0.9507076044014581,-0.9961650314193321,0.0004211566997869287,-0.01378438907645306,-0.0023594414590582032,-0.00659896620326925,-0.005257684711926568,-0.015595810317862543,0.030398359362031127,0.009544864332242012,-0.007978684146877774
6,0.4,-0.8792814796239954,0.06616130584265845,-0.9355687395292022,-0.9972264561004522,0.00023751366854760873,-0.01137472569176572,-0.004769104843745544,-0.0041893028185819095,-0.007667348096613909,-0.018005473702549884,0.027988695977343787,0.007135200947554671,-0.010388347531565114
7,0.4,-0.8918596949195824,0.07539664378600852,-0.9488793673633147,-1.0024271405411356,3.6266881482644765e-05,0.0019085096018986777,-0.01805234013740994,0.009093932475082488,-0.020950583390278305,-0.03128870899621428,0.01470546068367939,-0.006148034346109726,0.0028948877620992835
8,0.4,-0.9030080587940607,0.08063801266556903,-0.9604075007022136,-1.0062821589698616,0.00017052146433155224,-0.008028612576858633,-0.00811521795865263,0.0190310546538398,-0.030887705569035615,-0.0412258311749716,0.0246425828624367,-0.016085156524867035,0.012832009940856594
9,0.4,-0.8966098859380042,0.06952654938782388,-0.9537923167236311,-1.0066945067806048,0.00015002270123899795,-0.009174318571287737,-0.006969511964223527,0.020176760648268902,-0.029741999574606513,-0.04008012518054249,0.025788288856865803,-0.017230862519296137,0.01168630394642749
10,0.4,-0.9091776544098584,0.07878815718200438,-0.9666449122938008,-1.0101113993473518,0.000366768303777798,0.000558449646997139,0.0027632562540613487,0.029909528866553778,-0.039474767792891385,-0.04981289339882737,0.03552105707515068,-0.026963630737581012,0.021419072164712366
11,0.4,-0.9318908640407613,0.0999293129107166,-0.9903211087809132,-1.011461931428312,0.000125194715775768,0.004328939754454673,-0.0010072338533961855,0.033680018974011315,-0.04324525790034892,-0.05358338350628491,0.03175056696769314,-0.030734120845038546,0.017648582057254832
12,0.4,-0.9245059730221373,0.10485402181869952,-0.9826107010785001,-1.0126182162433908,0.00035596477865080037,0.0006994795507888445,0.002622226350269643,0.030050558770345487,-0.04687471810401475,-0.04995392330261908,0.03538002717135897,-0.03436358104870438,0.02127804226092066
13,0.4,-0.9260103801261985,0.1202851884186753,-0.9841151081825613,-1.0091890195937594,0.0007046402527974317,0.011581339550042556,-0.008259633648984068,0.019168698771091775,-0.035992858104761036,-0.060835783301872795,0.04626188717061268,-0.023481721049450666,0.010396182261666949
14,0.4,-0.9427935064607248,0.10503334769573391,-1.0016035206652976,-1.0117534801716828,0.001014481998495853,0.01906270144864634,-0.0007782717503802836,0.02665006066969556,-0.04347422000336482,-0.06831714520047658,0.053743249069216466,-0.03096308294805445,0.017877544160270733
15,0.4,-0.9400234030961291,0.15540757560853335,-0.9986164061781756,-1.0136134355787363,0.0012924004527821303,0.02486098566681585,0.0050200124677892265,0.03244834488786507,-0.03767593578519531,-0.07411542941864609,0.05954153328738598,-0.03676136716622396,0.023675828378440244
16,0.4,-0.9502735335893021,0.1321389149162,-1.009286995721243,-1.0099788086561603,0.0008489130201348762,0.03446916997715783,0.014628196778131201,0.04205652919820704,-0.02806775147485334,-0.0645072451083041,0.049933348977044004,-0.027153182855881988,0.03328401268878222
