Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
1,1.4,-1.4591824796224273,0.11318023419984868,-1.4945011799452743,-1.4643055312335491,0.024652642015987603,-0.10611496625910781,-0.0015117992384741964,0.3596816836166528,-0.5640001945727248,-0.251408828732066,0.038361816466379504,-0.8185453987806052,0.1457578560183719
2,1.4,-1.4587781041552437,0.06596707642487631,-1.4964125334180602,-1.4633796013891696,0.026209452877453465,-0.09943263636923542,0.005170530651398187,0.3663640135065252,-0.5706825244625972,-0.2580911586219384,0.04504414635625189,-0.8252277286704776,0.13907552612849952
3,1.4,-1.4676965592755291,0.08915173938731669,-1.5048249020812663,-1.461532997339964,0.029085321491424176,-0.0878544463738567,0.016748720646776905,0.37794220350190394,-0.5822607144579759,-0.24651296862655966,0.03346595636087317,-0.8368059186658563,0.15065371612387823
4,1.4,-1.4615515460490354,0.08216183689188084,-1.4995080303299937,-1.4586760126054286,0.03559622062186052,-0.1012948895207154,0.030189163793635603,0.39138264664876266,-0.5688202713111172,-0.23307252547970098,0.02002551321401447,-0.8233654755189976,0.13721327297701955
5,1.4,-1.4517036384426352,0.10933925562474034,-1.4879271600069273,-1.457931636273861,0.0346285536100055,-0.105822220758514,0.0347164950314342,0.3868553154109641,-0.5733476025489158,-0.22854519424190237,0.015498181976215874,-0.8278928067567962,0.14174060421481816
6,1.4,-1.4471148791496171,0.10492786777829455,-1.4831543692749714,-1.4571059457957745,0.03660454057918461,-0.10262383784002291,0.031518112112943114,0.3900536983294552,-0.5765459854674069,-0.23174357716039345,0.012299799057724783,-0.8310911896752873,0.13854222129632707
7,1.4,-1.426444215649483,0.08998285754778923,-1.4596005465648088,-1.456821623444557,0.036980266869163225,-0.10133612142895478,0.030230395701874982,0.3913414147405233,-0.577833701878475,-0.23303129357146157,0.011012082646656653,-0.8323789060863555,0.13982993770739519
8,1.4,-1.4319754049434366,0.08163979668713006,-1.4678615355363422,-1.4576530031859876,0.03723315676963068,-0.09810392779117748,0.02699820206409768,0.388109221102746,-0.5746015082406978,-0.22979909993368428,0.007779889008879353,-0.8291467124485782,0.1365977440696179
9,1.4,-1.4421197924302374,0.09612685750966299,-1.4781286106491018,-1.4563463598489759,0.038268706168722355,-0.10305396108999622,0.03194823536291642,0.3930592544015647,-0.5696514749418791,-0.22484906663486554,0.012729922307698087,-0.8340967457473969,0.13164771077079915
10,1.4,-1.4167576437284106,0.12182630127061889,-1.450328045381347,-1.4563709124922752,0.03830132056317215,-0.10350306211411317,0.031499134338799466,0.39261015337744776,-0.5692023739177621,-0.2243999656107486,0.012280821283581137,-0.8336476447232799,0.1311986097466822
11,1.4,-1.4604612586177144,0.09847214466328036,-1.497727625002655,-1.455487509071827,0.040382027075524185,-0.10038795428503342,0.028384026509719707,0.3957252612065275,-0.5723174817468418,-0.22751507343982835,0.009165713454501378,-0.8367627525523597,0.12808350191760245
12,1.4,-1.4285388672164236,0.08530347259272997,-1.462385316027767,-1.4553638517856597,0.03642526564107218,-0.10701967150583519,0.035015743730521486,0.3890935439857257,-0.5789491989676436,-0.22088335621902658,0.015797430675303155,-0.8433944697731615,0.13471521913840423
13,1.4,-1.4429382104308432,0.09727648200024253,-1.4792384117613593,-1.4548540093004703,0.03667963852208889,-0.10795438731042259,0.03595045953510889,0.39002825979031314,-0.579883914772231,-0.21994864041443918,0.014862714870715752,-0.8443291855777488,0.13564993494299163
14,1.4,-1.4470664371793238,0.09984865205928606,-1.4836886935279814,-1.4548767246305945,0.036698322267098016,-0.10828136176805445,0.035623485077477035,0.3897012853326813,-0.5795569403145991,-0.21962166595680732,0.014535740413083897,-0.844002211120117,0.13532296048535977
15,1.4,-1.4342023909969894,0.08283098730423633,-1.471898164072785,-1.4550691746175288,0.036133233944624976,-0.10336653131193597,0.040538315533595506,0.39461611578879974,-0.5746421098584806,-0.2245364964129258,0.01945057086920237,-0.8489170415762355,0.14023779094147826
16,1.4,-1.4312037273240068,0.06652993271593877,-1.4681020308310715,-1.4551043398678303,0.03474617520254264,-0.10963055958730022,0.03427428725823126,0.3883520875134355,-0.5809061381338448,-0.23080052468829004,0.025714599144566613,-0.8551810698515997,0.13397376266611402
17,1.4,-1.4446771788709554,0.059722631203531495,-1.4825109755259547,-1.4559155486524105,0.0332328613014552,-0.10369502552836841,0.04020982131716308,0.38241655345450365,-0.5749706040749131,-0.22486499062935822,0.0197790650856348,-0.8611166039105315,0.13990929672504585
18,1.4,-1.4535869823146934,0.07933569887286884,-1.490960700372348,-1.4557272575795648,0.03281475178745219,-0.1056410928935288,0.038263753952002696,0.38047048608934325,-0.5769166714400734,-0.22291892326419785,0.021725132450795184,-0.8630626712756918,0.13796322935988548
19,1.4,-1.4391708364873006,0.07978585783122738,-1.4756243973502652,-1.455820009112358,0.03261063435449274,-0.10665370732748221,0.03927636838595611,0.37945787165538986,-0.5779292858740268,-0.22393153769815127,0.020712518016841767,-0.8620500568417384,0.1389758437938389
20,1.4,-1.4541524430971444,0.07191252243561941,-1.4918175442664507,-1.455866542458534,0.031864366089906504,-0.10795389654454465,0.040576557603018565,0.3781576824383274,-0.5766290966569644,-0.22263134848108881,0.022012707233904215,-0.8633502460588008,0.14027603301090136
21,1.4,-1.397340054563982,0.0567056370175929,-1.4324440515414012,-1.4544575296342372,0.03265292230583228,-0.11115753699405365,0.03737291715350957,0.3813613228878364,-0.5798327371064733,-0.21942770803157982,0.025216347683413208,-0.8665538865083098,0.13707239256139236
22,1.4,-1.4740345475446714,0.10157857690808192,-1.5132179080852162,-1.453028155118227,0.03808543125408215,-0.10219673094557488,0.028412111105030804,0.3903221289363152,-0.5887935431549521,-0.21046690198310106,0.01625554163493444,-0.857593080459831,0.1281115865129136
23,1.4,-1.460821174853165,0.03771595268575778,-1.5015841385779272,-1.4527756594121455,0.03790774288987464,-0.10352507976717529,0.02974045992663121,0.3916504777579156,-0.5874651943333518,-0.21179525080470146,0.017583890456534846,-0.8589214292814313,0.129439935334514
24,1.4,-1.44101609165473,0.037527314064849104,-1.4785585051980776,-1.4521084919571874,0.03765638529796278,-0.10537672896240992,0.03159210912186584,0.39350212695315023,-0.5856135451381171,-0.20994360160946685,0.019435539651769473,-0.860773078476666,0.13129158452974862
25,1.4,-1.4402813158003815,0.03446270846282351,-1.4777623855307498,-1.4523301638662813,0.036818621624181924,-0.10900385855629179,0.03521923871574771,0.38987499735926834,-0.589240674731999,-0.2135707312033487,0.023062669245651344,-0.8644002080705478,0.12766445493586676
26,1.4,-1.4393742575252664,0.043731908680049614,-1.4754750914635997,-1.4519903540611268,0.03604470389655945,-0.11177811821856744,0.03799349837802337,0.38710073769699266,-0.5864664150697234,-0.21079647154107306,0.020288409583375685,-0.8671744677328235,0.1304387145981424
27,1.4,-1.4197584170009803,0.055201541359295,-1.4576688934222037,-1.4501804202795028,0.038782595254961194,-0.11665462446333479,0.033116992133256015,0.39197724394176003,-0.5815899088249561,-0.2156729777858404,0.015411903338608333,-0.8720509739775908,0.12556220835337506
28,1.4,-1.4721321987304012,0.03130367948534518,-1.5116069423825977,-1.450169363617897,0.03823150785758345,-0.11860044366890385,0.03506281133882507,0.39003142473619096,-0.5796440896193871,-0.21761879699140946,0.013466084133039275,-0.8739967931831598,0.1275080275589441
