Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
1,1.1,-1.04469305776191,0.007867281228453482,-1.0916178424831915,-1.0738731611287222,0.008219123174569631,-0.21771594805616462,0.028658050265146423,0.3705628976387091,-0.24208128875486273,0.023122990470262825,0.10313933940346112,-0.2088450482196914,0.1756403355369177
2,1.1,-0.9588971203659726,0.008792720457535541,-1.005260853857437,-1.1126093170372768,0.014348048993046092,-0.1684024309306562,0.07797156739065482,0.4198764147642175,-0.29139480588037114,-0.026190526655245572,0.1524528565289695,-0.2581585653451998,0.1263268184114093
3,1.1,-1.006222432212596,-0.031930480084931157,-1.0528831928257285,-1.1126113969134166,0.012868883669872544,-0.17591544294679715,0.07045855537451388,0.4123634027480766,-0.28388179386423024,-0.03370353867138651,0.15996586854511044,-0.2506455533290589,0.11881380639526837
4,1.1,-1.0085361163426736,0.0028987492061771647,-1.0552628829828432,-1.1014875220949762,0.02430106115141606,-0.2036896988956546,0.09823281132337135,0.44013765869693405,-0.2561075379153728,-0.005929282722529048,0.13219161259625298,-0.22287129738020145,0.0910395504464109
5,1.1,-1.0093240398945316,-0.01767335313809304,-1.054389654854262,-1.1125819987617434,0.018458051905555273,-0.24701585676835847,0.14155896919607522,0.39681150082423017,-0.29943369578807666,0.03739687515017483,0.0888654547235491,-0.26619745525290534,0.13436570831911476
6,1.1,-1.0343526943002355,0.03040193043692585,-1.0797263373861399,-1.1358827988384292,0.025439637718666086,-0.23314717209294777,0.12769028452066455,0.41068018549964086,-0.31330238046348735,0.02352819047476415,0.07499677004813843,-0.280066139928316,0.12049702364370408
7,1.1,-1.1100681373271537,0.02940103459825738,-1.1556618005031827,-1.167810788564384,0.035676075273196384,-0.19486478782459424,0.08940790025231102,0.44896256976799437,-0.35158476473184086,-0.01475419379358938,0.0367143857797849,-0.31834852419666954,0.1587794079120576
8,1.1,-1.13305103421169,0.026878744905092677,-1.1788317144643246,-1.1665926178451627,0.03425522666092662,-0.2035175709441746,0.09806068337189139,0.4576153528875747,-0.3602375478514212,-0.023406976913169744,0.04536716889936526,-0.3270013073162499,0.16743219103163798
9,1.1,-1.1503783691718117,0.02743847661893195,-1.1961260464109278,-1.1648008393123745,0.03485417528263235,-0.20674625301317986,0.10128936544089663,0.46084403495657994,-0.357008865782416,-0.020178294844164498,0.048595850968370505,-0.3302299893852551,0.16420350896263272
10,1.1,-1.1377581915352406,0.009160235705840902,-1.1823617643057096,-1.1642187101533636,0.03369821754132829,-0.1968535695307438,0.11118204892333271,0.47073671843901604,-0.3669015492648521,-0.030070978326600578,0.05848853445080658,-0.3401226728676912,0.1740961924450688
