Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
14,1.0,-1.1955191948352135,-0.07996112970361735,-1.2590448763895745,-1.2067985907196999,0.059809449435594075,-0.2005677067903556,0.0231435939627071,0.44126875326663506,-0.29111200792823505,-0.07619395269277332,-0.010608831722135136,-0.4812024113513763,0.0965259690485107
15,1.0,-1.1783989106612758,-0.043705181921872116,-1.2397623617238314,-1.206697034649551,0.05864815223157316,-0.1965648230917299,0.027146477661332796,0.4452716369652608,-0.2871091242296093,-0.08019683639139902,-0.006605948023509436,-0.48520529505000204,0.1005288527471364
16,1.0,-1.1760192094654738,-0.06629247256207016,-1.2378703816915946,-1.2069306038320065,0.05845732962146499,-0.19710007790644993,0.02661122284661278,0.4447363821505408,-0.2876443790443293,-0.08073209120611903,-0.006070693208789418,-0.48574054986472204,0.09999359793241638
17,1.0,-1.1790062981615257,-0.05572518198355292,-1.2420767732965592,-1.2065804349258542,0.05780337362877219,-0.19469420272035617,0.029017098032706547,0.44233050696444703,-0.28523850385823557,-0.07832621602002526,-0.008476568394883184,-0.4881464250508158,0.10239947311851015
18,1.0,-1.149767127301403,-0.08191370994007374,-1.212382396017109,-1.2061294540762901,0.05700023706878832,-0.19699954931336286,0.026711751439699855,0.44002516037144035,-0.28754385045124226,-0.07602086942701858,-0.006171221801876492,-0.4904517716438225,0.10009412652550345
19,1.0,-1.135314283807718,-0.06136464986817214,-1.1978645230349485,-1.2075456203892827,0.05581542053750699,-0.20098073080388998,0.030692932930226964,0.43604397888091323,-0.2915250319417694,-0.08000205091754568,-0.010152403292403599,-0.48647059015329536,0.10407530801603056
20,1.0,-1.1457759459721042,-0.06623565540933485,-1.2085212736647608,-1.20732714375481,0.05538900427299631,-0.20143704668634824,0.031149248812685233,0.43558766299845497,-0.2910687160593111,-0.07954573503508741,-0.009696087409945328,-0.4869269060357536,0.10453162389848883
21,1.0,-1.145366662787331,-0.0719902344076846,-1.2098840440409409,-1.2064653490670025,0.0558285666425109,-0.20305382139131997,0.02953247410771349,0.4372044377034267,-0.29268549076428285,-0.07792896033011566,-0.008079312704973586,-0.48854368074072535,0.10291484919351708
22,1.0,-1.1689718594557625,-0.062498845893743216,-1.2329039753130946,-1.20611754944548,0.05826254489328364,-0.20049299848611143,0.02697165120250496,0.43976526060863524,-0.2952463136694914,-0.07536813742490713,-0.010640135610182119,-0.4859828578355168,0.10035402628830854
23,1.0,-1.1390375195340454,-0.06590008677558923,-1.2025632010884064,-1.2057103160768747,0.05760936050294063,-0.20246330946422145,0.028941962180614983,0.44173557158674526,-0.2932760026913814,-0.07733844840301715,-0.008669824632072096,-0.4879531688136268,0.10232433726641857
24,1.0,-1.1649456912824436,-0.0671130715595174,-1.2281949975107844,-1.2055959226563573,0.05756550580669284,-0.20259808994026793,0.02907674265666145,0.44187035206279174,-0.2931412222153349,-0.07720366792697068,-0.008535044156025627,-0.4880879492896733,0.10245911774246504
25,1.0,-1.1679088485799842,-0.09365462340487918,-1.230280256713908,-1.205506683792919,0.05763812686306857,-0.2023934163272748,0.028872069043668326,0.4420750256757849,-0.29293654860234175,-0.07699899431397755,-0.00873971776901875,-0.48788327567668016,0.10266379135545817
26,1.0,-1.168210556321934,-0.043669679992021315,-1.2299154121989853,-1.2056561708450317,0.05778364242548495,-0.20193254546047507,0.028411198176868584,0.44253589654258463,-0.2933974194691415,-0.0774598651807773,-0.008278846902219009,-0.4874224048098804,0.10220292048865842
27,1.0,-1.1765380541012458,-0.04019216524939995,-1.2382103952340593,-1.2072273818776011,0.06376297640063289,-0.20851108901125187,0.021832654626091772,0.44911444009336143,-0.2868188759183647,-0.08403840873155412,-0.014857390452995823,-0.4940009483606572,0.0956243769378816
28,1.0,-1.1750754252804807,-0.07566451880034664,-1.2371216859720275,-1.2076085591688752,0.06328271977976385,-0.2099548402359816,0.0232764058508215,0.4476706888686317,-0.28537512469363496,-0.08548215995628385,-0.01630114167772555,-0.49544469958538695,0.09706812816261133
29,1.0,-1.1752189143711393,-0.07415695265835898,-1.236354762224031,-1.2086208406835794,0.06938281950576997,-0.21634241140347035,0.016888834683332753,0.45405826003612043,-0.27898755352614624,-0.09186973112377259,-0.022688712845214298,-0.5018322707528757,0.09068055699512259
30,1.0,-1.1638332619032394,-0.06283708542941957,-1.226399758502589,-1.2085735411383212,0.06849090115350975,-0.21335211402660417,0.019879132060198944,0.4570485574129866,-0.2819778509030124,-0.09486002850063878,-0.019698415468348107,-0.5048225681297419,0.09367085437198878
31,1.0,-1.1483801653921129,-0.05476418449847453,-1.209499755872886,-1.2087409188970923,0.06953068448837385,-0.21078624757432488,0.01731326560791964,0.4596144238652659,-0.2845437173552917,-0.09742589495291808,-0.02226428192062741,-0.5073884345820212,0.09623672082426808
32,1.0,-1.1514736048259469,-0.0838813907464111,-1.213308519679949,-1.2090128902345896,0.06936432586471941,-0.21028821909074213,0.017811294091502373,0.4591163953816832,-0.2850417458388744,-0.09792392343650082,-0.021766253437044678,-0.5078864630656039,0.09573869234068534
33,1.0,-1.151275335009789,-0.057875127028300444,-1.212492469723275,-1.208994940854609,0.06794367840132853,-0.2060167339322627,0.022082779249981806,0.4548449102232038,-0.28931323099735384,-0.09365243827802139,-0.017494768278565245,-0.5121579482240833,0.09146720718220591
34,1.0,-1.1383035240126262,-0.06647251536174026,-1.2005611305417179,-1.2087617735378444,0.06781886850654928,-0.20637559939344638,0.022441644711165488,0.45520377568438747,-0.28967209645853753,-0.0932935728168377,-0.017135902817381563,-0.5117990827628996,0.0918260726433896
35,1.0,-1.1760103055288216,-0.07227473901549364,-1.2378614777549424,-1.2085111513733864,0.06738076361759582,-0.20758148495899012,0.023647530276709225,0.4564096612499312,-0.2884662108929938,-0.09449945838238144,-0.015930017251837826,-0.5130049683284433,0.09303195820893334
36,1.0,-1.1942962772011956,-0.06870886649234742,-1.2555784414031568,-1.208840484265238,0.06718519966943948,-0.2069859007698526,0.024243114465846732,0.4558140770607937,-0.2890617950821313,-0.09509504257151895,-0.015334433062700319,-0.5136005525175809,0.09243637401979583
37,1.0,-1.1846450387728376,-0.03310809209649057,-1.2434723397848544,-1.2090162779204547,0.06743529817783056,-0.20621320296767026,0.02501581226802907,0.45658677486297605,-0.28828909727994895,-0.09586774037370129,-0.014561735260517981,-0.5143732503197632,0.0916636762176135
38,1.0,-1.1923051385048722,-0.03314092522774059,-1.2532133831481003,-1.2078750357031822,0.07105440211176983,-0.20992862151852965,0.021300393717169696,0.46030219341383544,-0.28457367872908956,-0.09215232182284191,-0.018277153811377355,-0.5106578317689039,0.08794825766675413
39,1.0,-1.1836691805558148,-0.043203748958470234,-1.2455040954098169,-1.2087588720023632,0.07043318546975375,-0.20766357903469695,0.01903535123333699,0.45803715093000275,-0.28683872121292225,-0.09441736430667462,-0.02054219629521006,-0.5129228742527366,0.09021330015058683
40,1.0,-1.1617970077212028,-0.06975376599407812,-1.2233392898770654,-1.2066532177850604,0.06922283227162129,-0.21092475429423646,0.022296526492876504,0.46129832618954225,-0.28357754595338275,-0.0911561890471351,-0.017281021035670547,-0.5096616989931971,0.09347447541012635
41,1.0,-1.1469440828806228,-0.06725944441918164,-1.2089903435721696,-1.2067609205842018,0.06992369058663428,-0.20920374475411346,0.024017536032999505,0.46301933572966525,-0.28529855549350575,-0.0928771985872581,-0.019002030575793548,-0.5113827085333201,0.09519548495024935
42,1.0,-1.1540419105981208,-0.04474360639101782,-1.2154053616606764,-1.2072739535942674,0.07530787018534912,-0.21452567890040997,0.018695601886703,0.46834126987596175,-0.29062048963980225,-0.0981991327335546,-0.024323964722090054,-0.5167046426796167,0.08987355080395285
43,1.0,-1.1612034229777703,-0.060607864127572464,-1.22334722790203,-1.2077982630580664,0.07502684370416546,-0.213519393542962,0.01970188724415095,0.4673349845185138,-0.2916267749972502,-0.09920541809100256,-0.025330250079538007,-0.5156983573221687,0.0908798361614008
44,1.0,-1.1557120110729224,-0.07294163746812043,-1.2175144111826866,-1.207764730323106,0.0741037855296165,-0.21066310410270642,0.016845597803895353,0.4701912739587694,-0.2887704855569946,-0.10206170753125815,-0.02247396063928241,-0.5185546467624244,0.0937361256016564
