Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
1,1.3,-1.3329094409121187,0.056934207326031716,-1.3656528222842157,-1.3521160606294869,0.025677123275702485,-0.22704809216788052,0.02277026816484684,0.425065488539721,-0.5604437325478018,-0.16887156526873026,0.07903271222723564,-0.6009753264530748,0.20320889111798124
2,1.3,-1.3653396248026715,0.08350356076200138,-1.3975181895066737,-1.3660709133371711,0.03633955406066036,-0.18485837874022354,0.06495998159250381,0.46725520196737796,-0.6026334459754588,-0.21106127869638724,0.12122242565489261,-0.6431650398807318,0.16101917769032426
3,1.3,-1.3161532023785556,0.06665341711952166,-1.3473406736838256,-1.3557326082140209,0.04280811585851385,-0.16372817935858322,0.08609018097414413,0.4883854013490183,-0.623763645357099,-0.18993107931474693,0.10009222627325229,-0.6642952392623721,0.18214937707196457
4,1.3,-1.3245376131874311,0.17059025248328408,-1.3557783690840306,-1.3332241607829929,0.06732615832243027,-0.21011955282639488,0.1324815544419558,0.53477677481683,-0.5773722718892874,-0.14353970584693526,0.05370085280544061,-0.6179038657945605,0.1357580036041529
5,1.3,-1.3006817613718065,0.11268689067273852,-1.332402078590373,-1.3242997098714115,0.06098930744653419,-0.23411366708299267,0.1564756686985536,0.5107826605602321,-0.6013663861458852,-0.11954559159033748,0.029706738548842832,-0.6418979800511583,0.1597521178607507
6,1.3,-1.295312943619804,0.156405582289058,-1.3251469863052998,-1.3283619849942625,0.06728997324445629,-0.22642809124214514,0.14879009285770606,0.5184682364010796,-0.6090519619867327,-0.127231167431185,0.0220211627079953,-0.6495835558920058,0.15206654201990316
7,1.3,-1.2984021289846037,0.1338571106146471,-1.3298773370830541,-1.3291236489079892,0.0706917880314819,-0.21837360658572905,0.14073560820128997,0.5265227210574958,-0.6171064466431488,-0.1352856520876011,0.013966678051579211,-0.6576380405484219,0.16012102667631925
8,1.3,-1.3267725348219908,0.10572092139940192,-1.3583436551848345,-1.333873128890991,0.07255946881036834,-0.2056150250650618,0.12797702668062272,0.5137641395368285,-0.6043478651224816,-0.12252707056693385,0.0012080965309119677,-0.6448794590277547,0.147362445155652
9,1.3,-1.3002079052423068,0.10900228819901603,-1.3317683686868844,-1.3321700577624143,0.07308516345718719,-0.20778486949531347,0.1301468711108744,0.5159339839670802,-0.6021780206922299,-0.12035722613668216,0.003377940961163648,-0.6470493034580064,0.14519260072540033
10,1.3,-1.2712421523061748,0.12781630403149702,-1.3021312298999983,-1.3318293025717138,0.0726095067541479,-0.20292333684551475,0.1350084037606731,0.520795516616879,-0.6070395533420286,-0.1252187587864809,0.008239473610962375,-0.6519108361078051,0.15005413337519904
11,1.3,-1.310420360378464,0.12785044463965356,-1.3418103131307868,-1.3364449646323922,0.08576944166419764,-0.1889440432028132,0.12102911011797154,0.5347748102595805,-0.6210188469847302,-0.13919805242918246,-0.005739820031739182,-0.6658901297505067,0.13607483973249748
12,1.3,-1.278187159899315,0.11594935599605294,-1.3072325906331312,-1.3267252609133722,0.06996748235653527,-0.20775736636437137,0.13984243327952972,0.5159614870980224,-0.6398321701462883,-0.12038472926762427,0.013073503129819005,-0.6847034529120648,0.15488816289405566
13,1.3,-1.3016681250530358,0.08188132163543438,-1.333175303906284,-1.3390099462121725,0.06584389263856938,-0.19634423736322532,0.12842930427838367,0.5045483580968763,-0.6284190411451422,-0.13179785826877033,0.024486632130965066,-0.6732903239109187,0.1434750338929096
14,1.3,-1.3100531057809213,0.09992828574546664,-1.3418480214273496,-1.3390658166259528,0.06587867713016582,-0.1969544060254386,0.1278191356161704,0.503938189434663,-0.6278088724829289,-0.13118768960655705,0.023876463468751778,-0.6726801552487054,0.14286486523069633
15,1.3,-1.3149792819888688,0.09999862407554794,-1.346656971534372,-1.338348099216819,0.0637595899780905,-0.18191122658634434,0.14286231505526464,0.5189813688737572,-0.6127656930438347,-0.1462308690456513,0.03891964290784604,-0.6877233346877997,0.15790804466979058
16,1.3,-1.3027536534294368,0.034963969914580506,-1.3335787895136646,-1.3468862097710372,0.059097618415727915,-0.1977308803910666,0.1270426612505424,0.503161715069035,-0.6285853468485569,-0.16205052285037355,0.0547392967125683,-0.703542988492522,0.14208839086506833
17,1.3,-1.3075854098211208,0.030011793569397982,-1.3386236842706674,-1.3459615455940366,0.0539941429087476,-0.18054782952891069,0.1442257121126983,0.4859786642068791,-0.6114022959864011,-0.14486747198821764,0.0375562458504124,-0.7207260393546778,0.15927144172722424
18,1.3,-1.3086798107451751,0.0021402530709138112,-1.3392172100362227,-1.3458266722038388,0.05383629785776223,-0.1811278495042568,0.14364569213735218,0.48539864423153295,-0.6119823159617471,-0.14428745201287152,0.03813626582575852,-0.7213060593300239,0.15869142175187811
