Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
42,1.3,-1.3453850425081888,-0.5253330934393632,-1.3737781552246426,-1.3855788297951221,0.04691956267066644,-0.1579796368395012,0.007994988099375436,0.4194667962432022,-0.5489089089618123,-0.23060947150231934,0.004302794064688093,-0.7394914522524535,0.12637814020659544
43,1.3,-1.3804641292365432,-0.5242006910083339,-1.411983588912376,-1.3858209136873485,0.046714980294354724,-0.15708567992942662,0.008888945009450002,0.41857283933312767,-0.5498028658718869,-0.2315034284123939,0.0034088371546135278,-0.738597495342379,0.12727209711667
44,1.3,-1.362108603697647,-0.5418087919807331,-1.3927457145800664,-1.3863019846379758,0.04605223767011868,-0.1529429058832319,0.004746170963255267,0.4227156133793224,-0.5456600918256921,-0.23564620245858864,0.007551611200808262,-0.7427402693885737,0.13141487116286474
45,1.3,-1.3687483040615855,-0.5187131588810263,-1.399047725899612,-1.389386633038521,0.041388589705150025,-0.1455611918064561,-0.0026355431135205174,0.4153338993025466,-0.5530418059024679,-0.24302791653536443,0.014933325277584047,-0.735358555311798,0.13879658523964053
46,1.3,-1.353329212296995,-0.5077405008475897,-1.381940188913057,-1.3893967363983395,0.041379325898688535,-0.1454489438241112,-0.0027477910958654313,0.41544614728489154,-0.5531540538848128,-0.24291566855301952,0.01504557325992896,-0.7352463073294531,0.13890883322198544
47,1.3,-1.397209636154018,-0.48614568419441073,-1.4287182026348706,-1.3895370353013277,0.04114878711957126,-0.14619294055921842,-0.0034917878309726645,0.4147021505497843,-0.5524100571497055,-0.24365966528812674,0.015789569995036192,-0.7345023105943458,0.13816483648687822
48,1.3,-1.3514979256111692,-0.5049910732977656,-1.3812962604800965,-1.3895641174167395,0.04116000823950494,-0.1460848460882213,-0.003383693359975559,0.4145940560787872,-0.5523019626787083,-0.24355157081712964,0.015681475524039087,-0.7343942161233487,0.1380567420158811
49,1.3,-1.3680810701941848,-0.5218112542002307,-1.3967356195901683,-1.3904389772564174,0.03877832856576746,-0.14203365621882622,0.0006674965094195483,0.41054286620939207,-0.5563531525481035,-0.23950038094773454,0.019732665393434195,-0.7384454059927438,0.1421079318852762
50,1.3,-1.399803585152751,-0.48850992467618304,-1.430593200764896,-1.390687857568264,0.03812178453985382,-0.14481716380554954,-0.002116011077303791,0.4077593586226687,-0.5591366601348268,-0.24228388853445787,0.022516172980157532,-0.7356618984060205,0.13932442429855288
51,1.3,-1.355986793440016,-0.462045036606225,-1.384804740760706,-1.3902396477758885,0.04047899095716567,-0.14091117374642703,-0.006022001136426298,0.4116653486817912,-0.5552306700757043,-0.24618987859358038,0.018610182921035025,-0.739567888465143,0.13541843423943037
52,1.3,-1.3666164678975288,-0.4320928864441802,-1.3954126288282578,-1.3903740335255863,0.039781307501712604,-0.14375928492192125,-0.0031738899609320844,0.408817237506297,-0.5580787812511985,-0.2490379897690746,0.02145829409652924,-0.7367197772896488,0.13257032306393615
53,1.3,-1.3688671726845258,-0.4884042028560285,-1.398240672949217,-1.3910591781139374,0.03571222885241898,-0.15079436368250396,0.0038611887996506254,0.40178215874571427,-0.5651138600117812,-0.25607306852965733,0.028493372857111947,-0.729684698529066,0.13960540182451886
54,1.3,-1.3493797034742543,-0.4758707918864209,-1.3782303303798853,-1.3912919837981463,0.03488378695845373,-0.1463628759156725,-0.0005702989671808197,0.3973506709788828,-0.5695453477786127,-0.2605045562964888,0.024061885090280503,-0.7341161862958975,0.1440368895913503
55,1.3,-1.3464973094560713,-0.4439771583836576,-1.3752498976068785,-1.3908528808504341,0.035176380624379,-0.14782055071439318,-0.0020279737659014844,0.3988083457776035,-0.568087672979892,-0.26196223109520944,0.02260421029155984,-0.7355738610946181,0.14549456439007097
56,1.3,-1.360176278275274,-0.4755643970385226,-1.390181583848829,-1.3908312905579805,0.03511663711464963,-0.14803820948130741,-0.0018103149989872397,0.3985906870106892,-0.5678700142129778,-0.2621798898621237,0.022386551524645595,-0.7357915198615324,0.1457122231569852
57,1.3,-1.3592200830183514,-0.49478116013474716,-1.3875696229548833,-1.3907893083989622,0.03516955613310757,-0.14823849523490415,-0.0016100292453905167,0.39879097276428593,-0.5680702999665745,-0.261979604108527,0.022186265771048874,-0.7355912341079356,0.14591250891058194
58,1.3,-1.3768431783164017,-0.5166674610272277,-1.4070554545945848,-1.3907349806278944,0.03526382728451538,-0.14752978232494568,-0.0023187421553489775,0.3980822598543275,-0.568779012876533,-0.26268831701848544,0.021477552861090415,-0.736299947017894,0.14520379600062347
59,1.3,-1.3969799328821253,-0.5342615843157623,-1.4273338206950537,-1.390605613961816,0.03521064163351273,-0.1483176805227137,-0.0031066403531170004,0.3988701580520955,-0.569566911074301,-0.2619004188207174,0.022265451058858438,-0.7370878452156621,0.1459916941983915
60,1.3,-1.3706524628921812,-0.5079013865663395,-1.400592409295854,-1.3889333855360748,0.03728361258231261,-0.15218392795370417,-0.006972887784107465,0.402736405483086,-0.5657006636433105,-0.26576666625170786,0.018399203627867972,-0.7409540926466526,0.14212544676740105
61,1.3,-1.3292046037787777,-0.5274576709225114,-1.3572818138407992,-1.3889956027269363,0.037269227670162275,-0.151936864440376,-0.007219951297435646,0.4029834689964142,-0.5659477271566387,-0.26551960273837966,0.018646267141196153,-0.7407070291333244,0.14237251028072923
62,1.3,-1.3562472056121893,-0.5519045196356052,-1.386688238984961,-1.3891403544694185,0.03920967050646951,-0.1486299478747121,-0.003913034731771755,0.4062903855620781,-0.5626408105909748,-0.26221268617271576,0.015339350575532262,-0.7374001125676606,0.13906559371506533
63,1.3,-1.3847645336194363,-0.583599979779241,-1.4151946737972276,-1.3890893988311293,0.0397844639070597,-0.14664364243341116,-0.0058993401730727014,0.40827669100337904,-0.5646271160322758,-0.2602263807314148,0.01732565601683321,-0.7393864180089615,0.1370792882737644
64,1.3,-1.390118870251134,-0.5865892009766447,-1.4214095728323783,-1.39027121886611,0.03743895043096779,-0.14250294627805601,-0.01004003632842786,0.40413599484802387,-0.568767812187631,-0.2560856845760596,0.02146635217218837,-0.7435271141643167,0.14121998442911954
65,1.3,-1.3882947580855063,-0.6127673297314722,-1.4209253236493415,-1.3903516612946987,0.03988390417996279,-0.13833893900161265,-0.014204043604871238,0.40830000212446727,-0.5646038049111876,-0.25192167729961623,0.01730234489574499,-0.7393631068878733,0.13705597715267617
66,1.3,-1.3632678847448976,-0.6172233697064164,-1.3941555391118663,-1.390325714275241,0.039621262112632394,-0.1392354649278653,-0.013307517678618597,0.4074034761982146,-0.5637072789849349,-0.25102515137336356,0.01640581896949235,-0.740259632814126,0.1379525030789288
67,1.3,-1.346833840856884,-0.636634956481505,-1.3792465425211111,-1.3902454357594252,0.03965657830940472,-0.13972500181770478,-0.012817980788779106,0.4069139393083751,-0.5632177420950955,-0.25151468826320306,0.015916282079652858,-0.7407491697039654,0.13746296618908932
68,1.3,-1.3810536005624434,-0.6555544616746813,-1.4138257776610244,-1.3912884630262852,0.03886052265532869,-0.13686863460670587,-0.009961613577780205,0.4040575720973762,-0.5603613748840965,-0.25437105547420197,0.01877264929065176,-0.7378928024929665,0.1346065989780904
69,1.3,-1.377231003640595,-0.6404098096578554,-1.4091752979206642,-1.3912136889994144,0.038953596455716166,-0.13732305534358716,-0.009507192840898926,0.4045119928342575,-0.5599069541472153,-0.2539166347373207,0.019227070027533037,-0.7383472232298478,0.13415217824120912
