Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
1,0.85,-1.087240723511588,-0.023212494467160782,-1.197335464340376,-1.1264710304210894,0.005073006274701142,-0.15750148525313326,-0.04334124899768463,0.21013303904686106,-0.15866769422026888,-0.021426374934031125,0.028294367218589276,-0.22831736877558031,0.08251694893546707
2,0.85,-1.0645936700105734,-0.04765070428379725,-1.1740658470819436,-1.1243303706112784,0.0046499554866699655,-0.16191133857328247,-0.04775110231783384,0.20572318572671186,-0.15425784090011968,-0.017016521613881917,0.02388451389844007,-0.2239075154554311,0.08692680225561628
3,0.85,-1.0826015739032195,-0.007920136098333419,-1.1955827466982165,-1.1236043895245529,0.004269221792535527,-0.16568970456119858,-0.05152946830574994,0.20194481973879574,-0.15047947491220356,-0.02079488760179802,0.02766287988635617,-0.220129149467515,0.08314843626770017
4,0.85,-1.0825411608571567,-0.0435306126083288,-1.1942489077847085,-1.1209163711027943,0.006572150155031986,-0.17361497488045316,-0.04360419798649535,0.20987009005805032,-0.14255420459294899,-0.012869617282543428,0.019737609567101577,-0.21220387914826042,0.07522316594844558
5,0.85,-1.0835873139363605,-0.03148534660958702,-1.196709978494407,-1.1194768905173986,0.007118192914750632,-0.16856061084652127,-0.048658562020427246,0.21492445409198221,-0.1374998405590171,-0.017923981316475324,0.024791973601033475,-0.20714951511432853,0.07016880191451369
6,0.85,-1.0937092285808412,-0.050645915983951406,-1.2081619157115526,-1.1255449478630908,0.010013629070329877,-0.16093639409828686,-0.05628277876866164,0.22254867084021662,-0.14512405730725148,-0.025548198064709718,0.01716775685279908,-0.21477373186256293,0.0625445851662793
7,0.85,-1.0983350437677835,-0.01755008417132431,-1.2116274984414892,-1.1296006117947401,0.0111508122860835,-0.15339713788022244,-0.06382203498672608,0.23008792705828104,-0.1526633135253159,-0.033087454282774154,0.009628500634734647,-0.22231298808062736,0.07008384138434373
8,0.85,-1.0923414702506848,-0.034676279093014406,-1.2041058138834564,-1.130786954954965,0.010333952397908241,-0.15927212472782212,-0.05794704813912639,0.23596291390588073,-0.15853830037291558,-0.03896244113037384,0.01550348748233433,-0.22818797492822704,0.07595882823194341
9,0.85,-1.1020858292259108,-0.021126531069443732,-1.215010405315688,-1.1309450093191118,0.010572576306337789,-0.1611078429398721,-0.05611132992707642,0.2377986321179307,-0.1567025821608656,-0.03712672291832386,0.017339205694384307,-0.230023693140277,0.07412311001989344
10,0.85,-1.0952978182895237,-0.025629537170064554,-1.2061849129913884,-1.1321964804257731,0.009899969873085335,-0.1557910117796336,-0.050794498766837906,0.2431154632781692,-0.16201941332110412,-0.04244355407856237,0.02265603685462282,-0.23534052430051552,0.07943994118013195
11,0.85,-1.1210587782400179,-0.03800251460919246,-1.2362189241859767,-1.1366786049038637,0.012695904951962655,-0.1493809346029006,-0.057204575943570875,0.2495255404549022,-0.1684294904978371,-0.04885363125529534,0.016245959677889853,-0.2417506014772485,0.07302986400339899
12,0.85,-1.1179857994275373,-0.04054483637416495,-1.2328629618473972,-1.1365883062884679,0.010859367824966881,-0.15357177408937628,-0.053013736457095194,0.24533470096842652,-0.17262032998431276,-0.04466279176881966,0.020436799164365534,-0.24594144096372417,0.07722070348987467
