Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
15,0.7,-1.0691616653932416,-0.02685944342044233,-1.1139332423007766,-1.1063987197470853,0.0013760950641463765,-0.05313540924346452,-0.011500704543043215,0.14373444370357497,-0.12258137902903306,-0.11134981684934223,0.03475550698668113,-0.22652921370523532,0.05829129333135384
16,0.7,-1.0508216568489719,-0.042572930910625306,-1.095027499544969,-1.1042944529559462,0.0018243451133118094,-0.044800369280494856,-0.0031656645800735485,0.15206948366654463,-0.1142463390660634,-0.10301477688637256,0.026420467023711466,-0.21819417374226566,0.0666263332943235
17,0.7,-1.065722213321941,-0.011791443876607355,-1.1107137979784072,-1.1046365119400436,0.0017474704500220484,-0.04351728847228396,-0.0018825837718626573,0.15078640285833375,-0.1129632582578525,-0.10173169607816167,0.025137386215500573,-0.21947725455047654,0.0679094141025344
18,0.7,-1.0736369424658436,-0.004114640910546363,-1.1187856755144037,-1.1059685690677725,0.001441271051633386,-0.049187435224023995,-0.007552730523602686,0.14511625610659373,-0.11863340500959253,-0.09606154932642164,0.030807532967240602,-0.22514740130221655,0.06223926735079437
19,0.7,-1.0753271195677474,-0.008971194148053918,-1.119993930880553,-1.10609556180425,0.0014708340116978413,-0.04860822696493094,-0.008131938782695745,0.14569546436568678,-0.11805419675049947,-0.09548234106732857,0.03138674122633366,-0.2257266095613096,0.06166005909170131
20,0.7,-1.0761152839737427,-0.0236214979390994,-1.1208868608812774,-1.107257614075206,0.0005382234789304136,-0.056130898299289855,-0.0006092674483368296,0.13817279303132787,-0.11053152541614056,-0.08795966973296966,0.03890941256069258,-0.23324928089566851,0.06918273042606023
21,0.7,-1.0763300409139083,-0.023968059273281828,-1.1210387584646055,-1.1073576680617407,0.0005598767116511555,-0.05680324906972233,-0.0012816182187693097,0.13884514380176036,-0.11120387618657304,-0.08728731896253718,0.03958176333112506,-0.233921631666101,0.06851037965562774
22,0.7,-1.061397754938287,-0.025098057097879156,-1.106012183453728,-1.1062828944297507,0.00112816498122649,-0.05183632819104928,-0.00624853909744236,0.1438120646804334,-0.11617079706524609,-0.08232039808386413,0.034614842452452006,-0.22895471078742796,0.06354345877695469
23,0.7,-1.0746870181866979,-0.016678587713693682,-1.119249063904774,-1.1067676526727155,0.0010158600388058409,-0.05441941117433858,-0.003665456114153063,0.1463951476637227,-0.1135877140819568,-0.08490348106715342,0.037197925435741304,-0.23153779377071726,0.06612654176024399
24,0.7,-1.0788083105349204,-0.0025024145178267343,-1.1236532233587657,-1.1065401197527536,0.0011187808822100132,-0.052051881203456184,-0.00603298608503546,0.14402761769284028,-0.11595524405283919,-0.08727101103803582,0.03483039546485891,-0.22917026379983485,0.0637590117893616
25,0.7,-1.0613648273208511,-0.02223440686269651,-1.1056440059331585,-1.104431522905361,0.0014606567392067143,-0.04491924565223257,-0.01316562163625907,0.1511602532440639,-0.10882260850161558,-0.08013837548681221,0.027697759913635298,-0.22203762824861123,0.0708916473405852
26,0.7,-1.0551201127186387,0.004324382482814748,-1.0988545102383542,-1.1044855232699773,0.0014471130946654004,-0.04516884325166013,-0.012916024036831507,0.15091065564463635,-0.10857301090218802,-0.07988877788738465,0.027448162314207734,-0.22228722584803878,0.07114124494001277
27,0.7,-1.069644437187292,-0.025044292570904014,-1.1139445689185452,-1.1060943054035306,0.0022796110477421028,-0.04994062043094384,-0.01768780121611522,0.15568243282392005,-0.1038012337229043,-0.08466055506666836,0.022676385134924024,-0.2270590030273225,0.06636946776072905
28,0.7,-1.0724854548865281,-0.029485093334749024,-1.1171522661993338,-1.1061506724567152,0.002266450655980315,-0.05013461771451421,-0.01749380393254485,0.1554884355403497,-0.10360723643933394,-0.08485455235023873,0.022482387851353654,-0.22725300031089285,0.06656346504429941
29,0.7,-1.0696354581727858,-0.029332899976288518,-1.1134327150493388,-1.1075912115513347,0.003410765537678731,-0.05536777239685337,-0.022726958614884007,0.16072159022268884,-0.09837408175699477,-0.09008770703257789,0.017249233169014496,-0.232486154993232,0.06133031036196025
30,0.7,-1.0694858375986218,-0.033388257291684154,-1.1133564303914851,-1.1084200091427194,0.0031309345346564044,-0.05169837287692788,-0.019057559094958508,0.16439098974261435,-0.10204348127692027,-0.09375710655250338,0.020918632688939995,-0.2361555545131575,0.06499970988188575
31,0.7,-1.0679305819140807,-0.019519642839883833,-1.1112040108169876,-1.1092181822517888,0.0034028816810565687,-0.04838902186979077,-0.02236691010209561,0.16770034074975146,-0.10535283228405737,-0.09706645755964048,0.017609281681802893,-0.23946490552029462,0.06830906088902285
32,0.7,-1.0613354461231745,-0.014497618097827125,-1.1052793748323484,-1.107591642299667,0.003916445312740713,-0.05458839276702646,-0.028566280999331305,0.17389971164698714,-0.09915346138682167,-0.09086708666240478,0.011409910784567198,-0.23326553462305893,0.07450843178625854
33,0.7,-1.0587626349761883,-0.02701345086205653,-1.1021513060332975,-1.1082687250804157,0.0036487321975132853,-0.05142386290769599,-0.02540175114000083,0.17073518178765668,-0.10231799124615214,-0.08770255680307432,0.014574440643897672,-0.2364300644823894,0.07134390192692808
34,0.7,-1.0541729174026513,-0.019718543018381496,-1.096932994891385,-1.1075450408156031,0.0034761865014366067,-0.053573315030554715,-0.023252299017142108,0.1728846339105154,-0.10446744336901086,-0.0855531046802156,0.016723892766756395,-0.23428061235953068,0.0734933540497868
35,0.7,-1.0474198050427623,-0.027560977839744538,-1.090567515231994,-1.1078949452377855,0.003321547816493242,-0.0554783739928476,-0.021347240054849226,0.17478969287280827,-0.10256238440671797,-0.08745816364250848,0.018628951729049277,-0.23618567132182355,0.07539841301207968
36,0.7,-1.06302639001854,-0.015767855891301474,-1.1064150610756491,-1.1061688982998024,0.003792418314605542,-0.06125249958412786,-0.02712136564612948,0.18056381846408853,-0.09678825881543772,-0.08168403805122823,0.012854826137769022,-0.2304115457305433,0.08117253860335993
37,0.7,-1.0637850294530844,-0.026263912769563857,-1.10708988803441,-1.1060358233575243,0.003750983106365402,-0.06174516578726663,-0.02761403184926825,0.18007115226094977,-0.09728092501857649,-0.08119137184808946,0.012362159934630251,-0.22991887952740453,0.0816652048064987
38,0.7,-1.057963143250711,-0.02711758945720355,-1.1008908456910116,-1.1051441617950333,0.004741493613792613,-0.06542942226797667,-0.03129828832997828,0.1837554087416598,-0.09359666853786645,-0.07750711536737942,0.008677903453920218,-0.2262346230466945,0.07798094832578867
39,0.7,-1.0559036113233486,-0.03571579556419291,-1.098433204503678,-1.1053703517653048,0.00467735574908984,-0.0647405531273687,-0.03198715747058624,0.18306653960105185,-0.09428553767847442,-0.07819598450798738,0.007989034313312257,-0.22692349218730246,0.07866981746639663
40,0.7,-1.0482136485128315,-0.041467668276736536,-1.0908061010499983,-1.1051676438655706,0.004628169058249532,-0.06525364111391108,-0.031474069484043875,0.18357962758759422,-0.09377244969193205,-0.07768289652144501,0.008502122299854623,-0.22641040420076008,0.079182905452939
41,0.7,-1.043169941285529,-0.03615892586651248,-1.085647151668494,-1.105949969170615,0.004898166476379695,-0.06253718400229812,-0.028757612372430914,0.1862960846992072,-0.09648890680354501,-0.08039935363305797,0.005785665188241661,-0.22912686131237306,0.08189936256455196
42,0.7,-1.0371920434224184,-0.012465319845586853,-1.0787892228096576,-1.1072394723072647,0.006236911680142454,-0.06683377021624584,-0.03305419858637863,0.1905926709131549,-0.10078549301749273,-0.0846959398470057,0.0014890789742939402,-0.23342344752632077,0.07760277635060424
43,0.7,-1.048568903238881,-0.03347563257096775,-1.0902289419829576,-1.1073461426189168,0.006309040704902069,-0.06750506466025072,-0.033725493030383503,0.19126396535715978,-0.10011419857348786,-0.08402464540300082,0.002160373418298812,-0.23409474197032565,0.07693148190659936
44,0.7,-1.0445628900719417,-0.026095460154267114,-1.085898155472358,-1.1077697984525003,0.006086423868269186,-0.0654641751424626,-0.035766382548171625,0.19330485487494792,-0.09807330905569973,-0.08606553492078894,0.004201262936086936,-0.23613563148811378,0.07897237142438748
45,0.7,-1.0451309128676158,-0.0017249485102515116,-1.0862042642812089,-1.107237639639061,0.005289730543729887,-0.06291006590615496,-0.038320491784479264,0.19075074563864028,-0.10062741829200737,-0.08861964415709658,0.006755372172394574,-0.23358152225180615,0.08152648066069512
46,0.7,-1.0366146821778028,-0.023432008895827305,-1.0780442366134753,-1.1061076042242346,0.004981349991833861,-0.05968498330297556,-0.041545574387658664,0.1939758282418197,-0.10385250089518677,-0.08539456155391718,0.009980454775573975,-0.23035643964862673,0.08475156326387452
47,0.7,-1.0248447585559088,-0.027084077298157982,-1.0657190553395166,-1.1053640749887563,0.0045813803370214345,-0.0636977338262601,-0.0455583249109432,0.18996307771853516,-0.09983975037190224,-0.08940731207720172,0.013993205298858512,-0.2263436891253422,0.08073881274058999
48,0.7,-1.0353654900494855,-0.04646539113285986,-1.0767007554499017,-1.105798300576862,0.00437631368688246,-0.06597403109012939,-0.04783462217481249,0.19223937498240445,-0.10211604763577153,-0.09168360934107102,0.016269502562727804,-0.2286199863892115,0.08301511000445928
