Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
1,0.1,-0.9687108030166918,-0.7073522479031424,-1.0512930278042218,-1.0023208417920157,5.790391749208382e-05,-0.06103527262963044,-0.05890652499695295,0.08780114353493704,-0.05122392124281154,-0.08386313092536746,0.04791841926189124,-0.03772953274780496,0.029875747222742846
2,0.1,-0.9794182358936127,-0.7147193996410026,-1.0629784328262013,-1.0010147202176995,9.76695389055338e-05,-0.08484814619278491,-0.08271939856010743,0.06398826997178256,-0.027411047679657064,-0.06005025736221298,0.024105545698736765,-0.013916659184650484,0.053688620785897326
3,0.1,-0.9906689989366293,-0.6875898897846611,-1.075451661050541,-0.9990405464195645,0.0007066989225114201,-0.10853997689714302,-0.10641122926446554,0.04029643926742445,-0.00371921697529895,-0.08374208806657109,0.04779737640309488,0.00977517151970763,0.029996790081539212
4,0.1,-0.9848633896435408,-0.6609845162090273,-1.069232294311466,-0.9985971078940565,0.0003806516931143013,-0.11188654452869877,-0.1030646616329098,0.043643006898980194,-0.000372649343743205,-0.08039552043501534,0.04445080877153913,0.013121739151263375,0.02665022244998347
5,0.1,-0.9817579799285737,-0.6988239936485598,-1.0661644989097705,-0.996300322710158,7.437222762543896e-05,-0.09630842420373249,-0.11864278195787607,0.05922112722394648,0.015205470981223077,-0.09597364075998162,0.060028929096505416,0.028699859476229658,0.011072102125017186
6,0.1,-0.9791179875802549,-0.678514026297691,-1.0632988206818228,-0.9966080429336216,5.693260472485135e-06,-0.0911718782597923,-0.12377932790181627,0.06435767316788668,0.010068925037282878,-0.10111018670392181,0.05489238315256521,0.023563313532289458,0.005935556181076986
7,0.1,-0.9850124702635236,-0.7112035834771637,-1.0696446751243491,-0.9971195236306812,3.9411627360342325e-05,-0.0856030706048636,-0.129348135556745,0.06992648082281538,0.004500117382354171,-0.10667899435885052,0.04932357549763651,0.01799450587736075,0.011504363836005692
8,0.1,-0.9727632119174933,-0.7053465571562267,-1.0562669873801744,-0.9980109241976606,6.402850815405566e-06,-0.09090586862091907,-0.1240453375406895,0.07522927883887087,-0.0008026806337013094,-0.11198179237490599,0.05462637351369199,0.01269170786130527,0.016807161852061173
9,0.1,-0.9697011020645925,-0.729349557706636,-1.0530544202741878,-0.9977548078762083,2.0835317415412747e-06,-0.08924782588084246,-0.1257033802807661,0.07357123609879426,-0.002460723373777913,-0.1136398351149826,0.05296833077361539,0.014349750601381873,0.018465204592137775
10,0.1,-0.9212822294753782,-0.74704488620148,-1.0003663231286608,-0.9985022519037557,4.461063360459603e-06,-0.0845264593121437,-0.12098201371206735,0.07829260266749302,-0.00718208994247667,-0.11836120168368136,0.05768969734231415,0.009628384032683117,0.02318657116083653
11,0.1,-0.916384642235883,-0.7406803397097061,-0.9951302070697223,-0.998384016633804,8.162499199705717e-05,-0.07934179656002975,-0.12616667646418128,0.08347726541960697,-0.012366752694590616,-0.12354586443579531,0.0525050345902002,0.0044437212805691715,0.018001908408722588
12,0.1,-0.9578744518927164,-0.7796544865782244,-1.0402121836439817,-0.9998461689370742,2.7607466235903856e-05,-0.08599653671841759,-0.11951193630579345,0.07682252526121913,-0.01902149285297845,-0.11689112427740747,0.05915977474858803,-0.002211018877818661,0.02465664856711042
13,0.1,-0.9685063182000472,-0.7420149595314283,-1.0518596364096424,-0.9977497098287131,0.0002850823201161791,-0.06955214913186132,-0.1359563238923497,0.060378137674662866,-0.0025771052664221826,-0.13333551186396375,0.0756041623351443,0.014233368708737607,0.008212260980554154
14,0.1,-0.9590256456399551,-0.7684211935041614,-1.0415702561142135,-0.9984816849116669,0.00040435568750913156,-0.0649634354936808,-0.1313676102541692,0.06496685131284338,-0.007165818904602694,-0.13792422550214425,0.08019287597332482,0.009644655070557095,0.012800974618734666
15,0.1,-0.9611036934771976,-0.8035274522192108,-1.0438363755178135,-0.9990571567479491,0.0005228129607046141,-0.06103792087339029,-0.1274420956338787,0.06889236593313389,-0.003240304284312185,-0.14184974012243476,0.08411839059361532,0.005719140450266586,0.016726489239025175
16,0.1,-0.9493333424556407,-0.8042066864663324,-1.0313889668573701,-0.997486781279804,0.0001434966349035706,-0.04585760425914824,-0.11226177901963666,0.08407268254737593,0.011940012329929865,-0.1266694235081927,0.06893807397937328,0.020899457064508634,0.031906805853267224
17,0.1,-0.9543944436024739,-0.814959467876921,-1.0368262111369182,-0.9965899406808604,6.410651916116672e-05,-0.05150396374916463,-0.11790813850965305,0.08971904203739232,0.006293652839913472,-0.13231578299820912,0.07458443346938967,0.026545816554525026,0.026260446363250832
18,0.1,-0.9529384922193975,-0.8033594986030592,-1.0352009953441201,-0.9974395148745316,0.00013406703866840428,-0.056562845963184435,-0.12296702072367285,0.08466015982337252,0.0012347706258936733,-0.12725690078418933,0.07964331568340947,0.021486934340505227,0.021201564149231033
19,0.1,-0.937449176825773,-0.8285931977381229,-1.0184327932992652,-0.9976881028920616,0.00010760614386898324,-0.054869701852186537,-0.12466016483467075,0.08635330393437042,0.002927914736891573,-0.12556375667319142,0.08133645979440737,0.01979379022950733,0.019508420038233134
20,0.1,-0.9526560013069778,-0.7892052846841235,-1.0349561187449716,-0.9980797077578245,0.0002242232120865462,-0.057039587728674485,-0.1224902789581828,0.08418341805788247,0.005097800613379522,-0.12339387079670347,0.08350634567089532,0.01762390435301938,0.021678305914721082
