Iteration,g,Energy,Trace,RescaledEnergy,ExactEnergy,ExactTrace,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7
1,0.1,-0.9459454223392059,0.08626310627111433,-0.9938177974322361,-0.999564239622864,6.531326489034317e-06,-0.0036140417369916996,0.0036140417369916996,0.0036140417369916996,-0.0036140417369916996,0.0036140417369916996,0.0036140417369916996,0.0036140417369916996,0.0036140417369916996
2,0.1,-0.9535634872580426,0.06511106224095564,-1.0018893790131131,-0.9984532272334362,7.431558305820516e-05,-0.012193088677240373,-0.004965005203256974,-0.004965005203256974,0.004965005203256974,0.012193088677240373,-0.004965005203256974,0.012193088677240373,0.012193088677240373
3,0.1,-0.9422701662016376,0.08624743174382998,-0.9900370723034957,-0.9960556775461099,0.0004639340917261259,-0.030469361428009007,-0.02324127795402561,-0.02324127795402561,0.02324127795402561,-0.006083184073528262,0.01331126754751166,0.030469361428009007,-0.006083184073528262
4,0.1,-0.9442565153507384,0.06975194081091596,-0.9921499842420031,-0.9965387608523087,0.0007870790079259928,-0.027397145673601506,-0.02631349370843311,-0.02631349370843311,0.020169062199618108,-0.009155399827935763,0.01638348330191916,0.027397145673601506,-0.00301096831912076
5,0.1,-0.9465196659751939,0.07980610455466453,-0.9945186038576307,-0.9952007746907838,0.00048563049469764474,-0.018869514869183326,-0.03484112451285129,-0.017785862904014932,0.028696693004036287,-0.017683030632353942,0.02491111410633734,0.035924776478019685,-0.011538599123538938
6,0.1,-0.9463512032172664,0.07361878799769639,-0.9943712348979377,-0.9955607466762558,0.00028765722690672624,-0.016474568884873662,-0.037236070497160954,-0.015390916919705268,0.026301747019726623,-0.020077976616663606,0.022516168122027676,0.03352983049371002,-0.013933545107848602
7,0.1,-0.9431147955165592,0.06854158397841092,-0.9908606078201829,-0.9966359359703801,0.00013395961305729624,-0.008853906935398599,-0.044856732446636016,-0.007770254970230204,0.01868108507025156,-0.02769863856613867,0.014895506172552612,0.02590916854423496,-0.006312883158373538
8,0.1,-0.9452772042042508,0.08895326130894587,-0.9930652041043433,-0.9976889451780153,0.0002622521182786032,-0.015388935507531495,-0.03832170387450312,-0.0012352263980973076,0.012146056498118665,-0.03423366713827156,0.02143053474468551,0.019374139972102064,0.00022214541375935835
9,0.1,-0.9396152273719771,0.060770460679859584,-0.9873293989782492,-0.9980017073455202,0.00021480682133992544,-0.017561954754736323,-0.03614868462729829,0.0009377928491075206,0.014319075745323493,-0.03206064789106673,0.023603553991890337,0.017201120724897236,-0.0019508738334454699
10,0.1,-0.951335633466015,0.06390919518677585,-0.9993345713484518,-0.9988448918979885,0.0003645549311079334,-0.011286735826098716,-0.029873465698660683,0.007213011777745127,0.008043856816685888,-0.038335866819704335,0.029878772920527943,0.01092590179625963,0.004324345095192136
11,0.1,-0.9443262796727268,0.059588463959662885,-0.9921248264719366,-0.9992324765152488,9.22581142971399e-05,-0.006811944985654219,-0.03434825653910518,0.011687802618189625,0.0035690659762413904,-0.04281065766014883,0.025403982080083445,0.006451110955815132,-0.00015044574525236148
12,0.1,-0.9420782363579403,0.04339712153842612,-0.9897924079642124,-0.9998349848655721,0.0003578566914799776,-0.011203731775436557,-0.02995646974932284,0.007296015828407287,-0.000822720813540948,-0.038418870870366495,0.029795768869865784,0.002059324166032794,0.004241341044529977
13,0.1,-0.9447021312253958,0.052472707803842944,-0.9926377877131294,-0.998376834841838,0.0007796379170659784,0.0014772918216644521,-0.042637493346423846,-0.005385007768693722,0.011858302783560062,-0.0510998944674675,0.04247679246696679,0.014740347763133804,-0.008439682552571031
